text,label,exp_split
dom is such a cunt i am only mins into tonight is episode but ya hope she goes home bb fuck dom bye bitch bye,0,test
no yo ass single cause you tell yo bitch business to unknown hoes,0,test
ca nt people have new friends why do you have to keep thoes people all to yourself tf bitch,0,test
they are like omg how do you not remember her shoes like bitch no you the weird one i am looking at be,0,test
ya so the guys from yesterday who were harassing the lifeguards are and theyrecalling unnamed lifeguard a cunt bitch etc,0,test
drop that ugly soundcloud bum ass nigga already let his hoes lurk bitch they ai nt got shit on you,0,test
have you ever called a dude a hoe or a bitch like he one of your bitches 💀 i be slipping up,0,test
well i was too but shit them contractions have not no hoe that epidural you gone be in that bitch chillen won,0,test
but do not let em hear you fucking these hoes though⁰he gon kill you bout that bitch,0,test
bitch i am cool af if you curve me you a lame hoe 😂,0,test
idc if i am pregnant you hoes getting creative too this bitch keke called me winnie the pooh and his crew,0,test
you actin like yo bum ass daddy scaring us bitch i will slap that nigga with my dick do not play hoe,0,test
😂 😂 don shut yo crybaby ass up bitch you be hoeing ppl all day on this bitch,0,test
you a side bitch you a substitute 👩 ‍ 🏫 you wifing hoes 🤔 that is what suckas do 🍭,0,test
whoever the last bitch you was fucking with tell her it is over 😝,0,test
okay the bitch is still broke go get your plane sis we only respect them hoes that own they own plane ninefilusrh,0,test
blows kiss you ok fuck you you fat bitch fuck you whore,0,test
we will see never hear from that bitch until he dies just like you hoe,0,test
@realdonaldtrump bitch you are such a hoe,0,test
hoes will be hoes bitches will be bitches and eryka will be mothafuckin eryka thank you bitch,0,test
you can rent a hoe but you ca nt buy a bitch,0,test
calling me selfish bitch is ok you knw what you r a jealous cunt mri life aur barbad na kro coz what i am going thro is i knw,0,test
i am so tired of seeing these dirty ass rat hoes getting on this bitch bashing niggas you got treated like a hoe who the fuck cares 😑,0,test
lmao bitch shut up i will fucking finesse your jaw hoe,0,test
you love her but soon as she makes you mad she is a a dumb bitch or a ghetto ass hoe smh,0,test
my mom said when i did she call dibs on my shoes bitch why you thinking about your child is death tf 😂 😭,0,test
ion want your side hoe i want your main bitch,0,test
why do not you sound mexican because i learned english from the street bitch straight out of hope arkansas hoe anymore questions ☺ ️,0,test
look at me bitch i got everything you hoes want,0,test
she is a hoe she is ugly she is a bitch she is this she is that but you dated her please take a seat,0,test
i am toes behind my bitch so if she do not like you guess what i do not like you either luh whores 😛,0,test
the hoe do not do it oh my god and bitch you guessed it you was right vines occupy the same spiritual plane,0,test
they can scrim whoever they fucking want this is not a fucking chall you dumb bitch,0,test
i want them and to fight you bc a bitch can not even buy those shoes in america zerou,0,test
get reckless i m a pull up with a stick nigga stop stunting for them hoes you a bitch nigga,0,test
bitch i am from san antonio tx you have not slick with the spanish you dumbass cunt lmfaoo just proceed w fourpjsixsho,0,test
toe up ass hoe stop worrying bout me and get them roaches out yo baby bed punk bitch 🗣 ️you wan me clean yo house for you,0,test
you see my text just like that bitch carla period you all bitches know ion go out sad bout shit like you hoes 💯 yea ok i am dtm,0,test
i truly should have blocked carter when this bitch said orange juice and grape juice better than apple juice,0,test
tho they still showed their manipulative cunt and bitches sides among the ppl in prison it made the drama somehow more interesting to enjoy,0,test
i hate how hoes think they know me like bitch you got me bent if you got sumn to say say it do nt beat around the bush 🙄 dum bitch,0,test
before i ever let a bitch make me mad i will laugh at that bitch right in ha face 😂 😂 ion take you hoes serious,0,test
you put your bitch on the shelf nigga i make my hoe bring the cab back,0,test
bitch yesterday you did not text back but shut up we gone smoke hoe,0,test
a bitch can never get under my skin about nothing i do not be paying you hoes no mind you all be beefing with you all self i be chillin,0,test
there s nothing more i hate than joffery cunt lookin ass bitch,0,test
many of you so called men out here are bitch made hoes ya moms should have swallowed most definitely,0,test
do not nothing move til i sign you hoes mightiest well be my side bitch 😍 😘 💸 💰 nineg,0,test
fuck bitch you know me fuck i am not usually a villains type but i am a hoe for virus fuck you he can infec,0,test
like you dudes be so worried about ya bitch being hoes but you all deadass be the maainn problemm look in the mirror and you will see a hoe,0,test
bitch tf you tweeting and favoriting shit for you know ion fwy so cut the laughs it has not even about you hoe,0,test
mann fuck a bitch fuck feelings 🖕 yall hoes sneaky 🚮 i hate all you bitches ❗ ️ wish you bitches die 😌 goodnight 😍 🔑 ❤ ️,0,test
👦 🚓 🚨 you my nigga you a bitch tho i will fuck you up bitch twok madden anything hoe,0,test
i told them hoez i only neede one pain killer but they told me take just in case and bitch let me tell you,0,test
what you want me to smack the bitch or clap back on twitter captain save a hoe headass foh and me if you got som fourdbsixa,0,test
not being boastful but oml i bet any bitch you fckin with ain like me period you down bad i promise them hoes go bend and fold on you,0,test
see you again and foreword are easily the best on that bitch,0,test
get it right bitch i m wife hoe and nun of you broke bitches ca nt replace me,0,test
😂 😂 😂 😂 i been feeling like this a while but thought it was bad because she is happy but bitch you have other jobs do,0,test
bitch told me i could not withstand the storm told that cunt i am the storm 😈,0,test
bitch you never reply hoe i am fixing to go knock your front door in and drag you out to eat or someth,0,test
a stuck up bitch a whore and a lesbian i swear no one has had as fucked up a love life as me shay mitchell,0,test
hoe you down bad you crazyy ion think they hear you all bitch 😂 😂 😂,0,test
your home boy your block that you are from boo boo lil hoes you went to school with boo boo bby mama your new bitch boo boo,0,test
first thing they say is that you a hoe bitch where,0,test
i 👀 acting like you happy 👀 you like to pretend you call that hoe yo baby and that bitch be calling you her friend ipe ep edit 👀 👀 👀 👀,0,test
do not speak on me bitch if we ai nt cool none of you hoes,0,test
joffrey is a bitch and i cried of joy when he fuckinf died he killed my fav whore ros he was a rat too zeroa,0,test
let me clear things out rape could happen to anyone bitch and everyone is a fucking potential rapist,0,test
step to me i would smack around your ignorant racist ass bitch boy i will make you clean your blood off my shoes,0,test
i did not come to play with you hoes i came to slay bitch,0,test
hey white trash go fuck your self dumb shit hoe bitch disgusting hoe,0,test
now nic bitch he proper dribbling stoopid,0,test
bitch you the one that said you wanted to play,0,test
bitch you were supposed to be home zeromins ago you fat hoe,0,test
ay bitches its time to rock an fuckin roll if there s any slags out there wanna come me gaff giz a bell ont blower cunt,0,test
welcome to thailand bitch we find rape culture very humorous and we make jokes out of it smh,0,test
shit fuck bitch cunt,0,test
smh i m not cunt fuck shit bitch i wanna be shadowbanned idk sis,0,test
i get called a hoe way too often for someone who is not a hoe like bitch i wish i was a hoe smh you not hurting my feelings that is my goal,0,test
boy bye 😌 @diorwhore delete his number and put a face mask on bitch it is recovery szn,0,test
i m a bitch and have sick sense of humor so no one likes me but i am just like whatevs boo you whore,0,test
whoever said that a dog is a man is best friend obviously never met you happy birthday bitch 😙 ❤ 🎉 🎂 🍻 twouyuh,0,test
me these shoes look scary me to me you are a prison psychologist suck it up bitch,0,test
hoe my goodd yess bitch wow you are so beautiful 💞 😍 😍 💞 😍 how can someone be so hott 😋 😋 😋,0,test
unfortunately you are in a sticky size my only problem is replacing my shoes has been a bitch,0,test
bitch i am i am glad you shared i am flattered 😩 i love you hoe ❤ 🍷 ❤,0,test
do you know how many times black femmes woc are called negative bitch cunt just for existing speaking mind challenging old norms,0,test
around my birthday bitch you will not kidnap my ass 😂 😂 😂,0,test
i am a basic bitch what can i say,0,test
sunburn is a bitch whoever invents spf i willove you forever cuz i need that shit,0,test
ian connor raped that bitch too stay woke,0,test
bro is a bitch fucking cunt,0,test
put me as a caster mage class or something i can be the support bitch,0,test
happy birthday elise mcwhoremick 😉 you are such a bad bitch ily with all my heart you are so fun crazy it is alwa,0,test
i know every word to trina is nann hoe verse da baddest bitch x trina my neck x back x khia crush on you queen bitch x lil kim,0,test
i love being a hoe with you you are one of the greatest things that ever happened to me 💝 💞 💕 💞 ily bitch i have not ever twonyhpqtwoxa,0,test
whoever broke into my car and stole my weed this morning i guess no one ever told you never steal from a witch karma is a bitch,0,test
bitch do nt test me,0,test
do not get mad if a dude call you a bitch hoe thot none of that ever in your life then if that is the case lol,0,test
bitch you got plans with me hoe,0,test
bitch you can not hoe me i laugh at everything 😂,0,test
you called your mom a hoe and a bitch 🤐 imma pray for you cause karma is going to do a number on your life,0,test
you go and lick the shoe of italian bitch,0,test
is that all you do bitch i like to smoke i am living the life hoes,0,test
if it is fuck me then it is fuck you y give a fuck y all still 👿 hoes 👿 playing tic tac like some bitch 👿 ass kids undercover 😡 booty faggots 👿,0,test
send me your info please cause you too loose with this bitch word 😂,0,test
say yes to too many dates and you are a whore that dates too much say no to dates and you are a bitch that does not w,0,test
she is a hoe she ugly such a bitch you dated her plz sit down fella,0,test
what a hateful spiteful self righteous self absorbed filthy cunt of a man karma is a real bitch,0,test
i m tired of these i m a gangster ass hoes 😂 😂 bitch you do not even know how to reload a gun and do not know where the safety at,0,test
the swamp yeah lol you from baltimore bitch,0,test
one of my favourite lines and also paige is a whore s and im quinn bitch,0,test
i must be a cunt or some fucking horrible person to get treated to way i do by some people i should just change and be a ruthless bitch,0,test
take your shoes off when you enter my home bitch,0,test
he is not a monster he is a bitchy little cunt,0,test
lololololololol damn this guy really is a political whore a first class bend me over bitch,0,test
whoever keeps reporting my page you are a weak ass bitch 😑 🖕,0,test
do not get all huffy n puffy w me when i ask you to wait extra mins so you can buy ur shoes at my register i need my commission bitch,0,test
i know bitch you will love dem hoes dere 😭 😍 😍,0,test
conquered my fear and made my bucket list my bitch second time sa charm trapeze circus,0,test
idk i would rather die than be sentenced life in jail and become someone is bitch who rapes me,0,test
nah i am not gon na call you that that is for whores you just my bitch,0,test
hooww did youu get here bitch i caught the bus hoe 😭 💀,0,test
i am that person that is always down for shit like if you were to text me and say hey we are headed to cali for shoes down bitch lets go,0,test
idk who niggas play me to be 😂 i can show you better than i can tell you thoe bitch,0,test
this white man called me a cunt like what is that is it like saying bitch lmao,0,test
jet setting monk accused of rape now in big trouble for fraud via kara is a bitch as he just found out,0,test
if your white red and blue converse are no longer white throw them tf away i am tired of seeing them dingy ass shoes ya have not cute bitch,0,test
i will never forget when a group of men called me a bitch whore for not replying to them and said let is get her in,0,test
definition of a whore trash piece of dirt bitch,0,test
fuck whoever said that cause you a bad bitch and far from a hoe anna queen ❤ ️,0,test
how many times do i have to tell you i speak english not bitch not whore nothing besides english,0,test
riight bitch i pop one of them green hoes and turn into the hulk you gone have to shoot me,0,test
if you are a man and you are shoe size anything under a yous a bitch,0,test
i chose cunt instead of bitch because cunt is the worst curse in the world to the whities,0,test
coming from someone who uses ugly and cunt as terms of endearment,0,test
bitch i went from survey specialist to therapeutic preschool specialist aye,0,test
i am glad i have friends who call each other queens and goddesses not bitch or whore goals reached,0,test
i am a bad bitch i am a cunt 💘,0,test
bitch could not tell me he was going to orlando cause he going to be a whore so do youu lil baabby,0,test
love it when people try to talk to me and i do not realise what a bitchy moody cunt i am that doesny stop ranting like,0,test
when you wear olympic weightlifting shoes for squats but still can not hit depth lol you bitch,0,test
bitch you owe me a couple blunts hoe,0,test
bitch said payless shoes are you tryna let your kid get bullied,0,test
you the whore slinging your dick back and forth through every bitch,0,test
i am s damon salvatore is bitch i have been called a white man is whore,0,test
where are you going whore fucking bitch random stranger i walked by today i swear i am getting grief from everyone these days,0,test
bitch have you read the order of the phoenix,0,test
live on periscope do the beat go off hell yeah it does work it bitch 😍,0,test
my tweezing skills got me and my frontal time traveling we in bitch see you hoes leightr 🚀,0,test
bitch look at her shoes home haircut realness brought to you by 😇 😇 😇,0,test
sometimes i wish my bitch ass was not clumsy bc i fell and scraped my knee at the pool and everybody saw me fall,0,test
calling me a bitch and a ratchet ass whore out of the window as you drive by is honestly so ridiculous please grow up,0,test
bitch planet the walking dead morning glories chew chrononauts all of the luther strode titles,0,test
bitch they ship today if you order before onepm + they have afterpay and free samples up ur game hoes,0,test
yo miguel arango is actually such a hoe when you watch rebelde again like he cheated on mia then kept secretly liking sabrina bitch bye,0,test
who is not troubled bitch he had kids he is a selfish cunt,0,test
bitch you are stuck with that lmao,0,test
whoever was the fucking piece of shit who broke into my car and stole my late mother is purse i hope karma gets you bitch fuck you,0,test
ca nt people have new friends why do you have to keep thoes people all to yourself tf bitch,0,test
they are like omg how do you not remember her shoes like bitch no you the weird one i am looking at be,0,test
ben you are shit on my shoe still bitch,0,test
🌹 🌹 🌹 🌹 🌹 🌹 @laurenjauregui bitch i tweeted you so many times stop being a hoe i love you lmao,0,test
on my mammy he a bitch video it can not be armed man catfishes teen boys online then rapes them,0,test
ya so the guys from yesterday who were harassing the lifeguards are and theyrecalling unnamed lifeguard a cunt bitch etc,0,test
have you ever called a dude a hoe or a bitch like he one of your bitches 💀 i be slipping up,0,test
he is a cockapoo lmao would recommend tho v small and cute and smart and lov to be ur bitch,0,test
saudi arabia is the you s is bitch they fuck her and then give her skyscrapers and gold plated cars while the rest of arabia starves,0,test
dude your not showing your face so why should i bitch,0,test
my exes are going bowling together even though one was calling the other a cunt bitch last week,0,test
i am not about to wash a grown ass man dishes bitch i do not live with you or contributed to that filth hoe you nas,0,test
cunt boy got it fucked up i handle shit and handled his bitch ass,0,test
nigga i m hoott do nt speak on me you bitch ass nigga niggas die for that shit you ready for that life hoe ass nigga,0,test
he says if you buy a bitch some shoes shell walk out your life in them so baby i m buying you jelewery,0,test
you do not know me to call me a whore bitch,0,test
bitch i m inches,0,test
@realdonaldtrump bitch you are such a hoe,0,test
t went from rape a pregnant bitch and tell my friends i had a threesome to singing about gardens and love wow the character growth,0,test
dis why i did not want you following me you think everything is about you but i mean if the shoe fits go ahead lace that bitch up wear it,0,test
needy hoe smh called out i love you though bitch ass 💙,0,test
i hate being questioned about what kind of friend i am bitch you one of my friends you should know hoe been friends since the seventh grade,0,test
ok i hate to be like that bitch but if your in the us how do you buy the shoes,0,test
not even about to make it hot 🙄 😂 stay in your lane 😕 no ones worried bout you but hey if the shoe fit then lace that bitch up wear it 😇,0,test
bitch i am trying to search your account this morning but it says user not found are you deactivating then reactivate again,0,test
bitch i am literally a whore for songs that transition perfectly into each other and tyler really did that we eati,0,test
happy birthday bitch i hate you come drive see me you fucking hoe,0,test
you my bff bitch even doe you always trynna curve me but ik it is love i have not leaving hoe ❤ ️,0,test
i will always talk to you bitch we ve been through a lot and when i can not handle life you know me i know i have you hoe ♥ ️ you,0,test
keep the toxic people out of your life because they have not nothing but bitch ass hoes,0,test
whoever recorded this could not zoom in or some shit you had one job bitch,0,test
i may act like a stuck up self absorbed conceited cunt but behind all that deep down i am still a bitch,0,test
i want them and to fight you bc a bitch can not even buy those shoes in america zerou,0,test
happy birthday bitch you not a teenager no more hoe its about damn time fuck it up like you been fucking it up sevenpwa,0,test
yoo you all remember when tyler said rape a pregnant bitch and tell my friends i had a threesum now he is singing about calling him lol growth,0,test
✨ 🌈 wasupp dyke 😂 i love you daddy lmaoo you my bitch and you cute and gay asff smoke one before school hoe,0,test
being gay is a fucking superpower embrace it bitch you betts shut these hoes down not today satan,0,test
happy birthday bitch hope you have a great one hoe 😊 💞,0,test
every bitch got a rainbow in her bio or by her name so all you hoes gay now or is it a wave you all on,0,test
ash you deserve all the hate you get you hoe ass bitch out here being a damn hypocrite you and cash some damn fakes hoes,0,test
fuck @realdonaldtrump yous a bitch legalize weed hoe as nigga,0,test
you a bitch mike snake ass hoe mike stfu before i steal your nvm you do not got one lmfao looking lma,0,test
there s nothing more i hate than joffery cunt lookin ass bitch,0,test
bitch you guessed it,0,test
bye it looks like he is saying yeah you better buy these fucking shoes you bitch i am,0,test
the crazy part is you all be moving on soo quick out here talking to a new bitch the next day you are a straight burnt out hoe lmaao,0,test
whoever called my phone private bitch do not do it you do not want it 😉,0,test
yes bitch lookin good xx,0,test
every time i try to be in my feels you always got ta ruin it like shii let me be a depressed bitch 😂,0,test
also i have heard vegans make some wild af false equivalencies lol like dairy is rape bitch no rape is rape dairy is delicious,0,test
hate seeing articles about what men should or should not wear do to whoever comes up with this sh t bitch mind your own business,0,test
fuck i am drunk but if you meet a mf by the name of tanner parry at any bars by all means fight that bitch he is a hoe ass motherfucker,0,test
and me and my friends are all hostile cunt bitches,0,test
wow attention whore and he stole wes is bitch,0,test
joffrey is a bitch and i cried of joy when he fuckinf died he killed my fav whore ros he was a rat too zeroa,0,test
that trophy hunter is one son of a bitch what a cunt,0,test
yea bitch we are out hoe and what you going to do hoe,0,test
the family that called me a cunt and a bitch for their chip not working on their card 👍,0,test
i know i can be a cunty ass bitch but for real i am actually joking of the time,0,test
this dude over here harassing my life again as if he is apart of it shut the hell up little bitch re open my twitter whore page you made,0,test
rape the rapist fuck the rapist rape the rapist and i m doing it with heightte bitch,0,test
other people gosh darn it me god damn tittie fucking cunt ass bitch mother fucker,0,test
kyungsoo and fucking baekhyun in todays performance of the eve fucking told me i m a dirty crack whore bitchh,0,test
i got christmas law and the doflamingo sugo rare and they called me bitch and whore and sexually harassed me lol,0,test
for everyone who calls me a bitch hoe annoying ugly emo etc you are probably right congrats here is your medal good job 👏,0,test
apart from the cute building skyscrapers to reunite with balloons part this bitch is cray cray twovdpu,0,test
cruel mistress wanted will pay a week to be her bitch find om loser human atm wallet rape female supremacy pay pig,0,test
i may be a bitch but never call me a thief i may be a cunt but i will never steal,0,test
lana i love you bitch put that flag back up hoe 🇺 🇸 lust fof life,0,test
i love the way i am a bitch a cunt for telling someone to piss off after they msg me times in a row i do not reply like omg ur a pest,0,test
nigga that is what i am saying this white dude really raped and nearly killed a bitch and got probation,0,test
i got problems and hayfever is the biggest bitch of them all the cunt,0,test
bitch do you ever not come for people you are comi i come for whoever comes for zayn or whoever treats,0,test
🤔 you ever notice how go text them other hoes backwards is i got options bitch so do nt play,0,test
if you think your sarcasm will be offensive say it whoever finds it offensive is a bitch and you do not need such negativity in your life,0,test
niggas be hoes talk just like a bitch no you ai nt real scratch that off the list 🙃,0,test
kirk douglas raped natalie wood and this son of bitch get to live while natalie wood is dead,0,test
p o a freestyle kehoe you cant fuck with me boyz bitch va rva,0,test
i hate being used lied to taken advantage of i hate fake people do not ask if this is about you if the shoe fits lace that bitch up 👌,0,test
trans exclusionary radical feminist it is used as an insult like bitch or cunt,0,test
ur a bitch i prefer the term cunt actually has a better ring to it ✌ 💕,0,test
you are fucking bitch ass you for taking my money for shoe you scam people online and you think that,0,test
be sure to watch the video i am sure being called a lying bitch after being raped feels good to the sevenuy,0,test
🌶 🌶 🌶 hey dave ilysm haahah bitch you are my karaoke whore hurry tf and get back we finna do shit lmao i love sm boo thank you for everything,0,test
guy asked me what shoe size i am so i said he was like you are my size i am like either i have a big foot or you got a small one bitch,0,test
all these niggas that be friends stay in my dm bitch i am not a hoe and no you will never fuck you all so damn annoying,0,test
and you always been a bad bitch 😍 😍 hutbyiu was wearing brand new uggs and toms every other day i was wearing shoes from 😂 😘,0,test
so me being the nice ass bitch i am apologized to him thru chat like ur hoe sent him a long ass message i m telling you and he just seened,0,test
omg last retweet i dier at grape like bitch wtf i just want a nice sweatshirt ai nt no fruit in this bitch,0,test
friends that is my blood brother bitch he in yo city i am hours away ill be through there tomo,0,test
bitch i m tired of these ghetto ass parents if your want your kids shoes to flop off them then be my guest but do nt bring them back,0,test
if you calling the person you love a bitch or a hoe than you have not shit,0,test
bitch you know you a good bitch you mah main hoe loveyou 😘 💕,0,test
i just wanna thank whoever made the text free apps cus a bitch tired of getting blocked oh i m blocked let me call you from a different 🤗,0,test
congrats on becoming the breakfast bitch if you were watching the comments i was the one with the lobster shoe profile pic ♥ ️ ♥ ️,0,test
this nasty bitch raped her sister and ww are still team lena dunham seriously how,0,test
these hoes gone break your heart but aye that is yo down bitch tho,0,test
i heard that bitch stay on her shit so you know the hoe loyal,0,test
happy birthday to my hoe bitch i love you hoee turn up get some dick 😂 😂 💖,0,test
😂 😂 😂 lmfao i love you hoe bitch thanks daddy 👅,0,test
do not do too much before i expose you baby hoe bitch 😂 😂 😘,0,test
when my sister and her boyfriend was arguing my nephew went upstairs said my mama not a bitch or a hoe so you better watch yo mouth 😂,0,test
and do not ask me who i am talking about if you feel like that mothafuckin shoe fit then by all means bitch you rock it,0,test
you can not expose me on my birthday hoe bitch 🙄,0,test
whatever happened to heartbreak songs with a rebuttal him fuck you you hoe i do not want you back her good lil dick bitch i ai nt comin back,0,test
bitch hold up try putting yourself in her shoes you would nt even know what to do and how to react,0,test
if i call you a bitch or whore during sex do not be afraid to smack the shit outta me flip me over talm bout no nigga you the bitch here,0,test
your a hoe looking to taken care of nobody wants to deal with a lazy bitch male or female,0,test
you hoes are not slim thicc you just a little less fat compared a regular size fat bitch,0,test
you get to asking hoes question they start laughing bitch turn yo goofy down,0,test
you seem like a hoe ok bitch did i ever deny that nope next,0,test
some will take the hint and leave others will force you to exchange numbers social media or you will be a dirty foot hoe ugly bitch,0,test
i will eat a nigga phone before i let him sneak put me on snapchat ig twitter fb 💯 bitch you not finna ever make me lose no hoes,0,test
if you have a bitch do not text me do not try to flirt with me respect your hoe i should not have to be the one defending this thot,0,test
how can some of ya worry about how the next nigga bitch livin who gives a fuck if they broke or they out here hoein it ai nt you is it,0,test
instead of calling me a nigger call out your racist friend you are literally gum on the bottom of my shoe bitch b,0,test
some of you hoes think you so bad you might have bad breath bad credit and be badly built but you not a bad bitch,0,test
okay bitch tf butt i m going outta town in a few days whore 😜 😜,0,test
bitch how is you gon na claim to be a real nigga yet still on that hoe shit i am not understanding the math i am,0,test
pimp all day i even pimp in my sleep when i wake up i smoke a blunt before i eat hoe do not violate bitch you know i taught you better,0,test
omg bitch we have to go i am gon na scream,0,test
bitch i love you come back to california already hoe,0,test
yo whoever hacked my thru facebook you a bitch my soundcloud gone for the moment 😞,0,test
the next person to call me a fat bitch or a fat cunt is getting their fucking teeth knocked down their throat i am not the one ‼️ 😊,0,test
you asap yams built body bitch was not i your body goals a few weeks ago fuck outta here orangutang titty flopping hoe,0,test
happy birthday bitch hope you have a fab day you hoe n get on lifts soon 🚗,0,test
me to michael i use to think that you could judge someone by their shoes but now that that bitch bought checked vans i guess you can not,0,test
he do not know me i am a whoree via brittney bitch,0,test
her resting bitch face is goals ❤ ️ @whoreofthe zeros ❤ ️,0,test
lmfaoo bitch you all hoes been 😂,0,test
same let is romeo and juliet this bitch,0,test
well we are getting one tomorrow bitch 💜,0,test
bitch you a pedo you still talking bout credit cards been going past days like a hurt hoe,0,test
whoever did this to me you a bitch and wish nothing but the worst to you,0,test
if your comeback is just saying the words bitch and hoe dust yourself off and try again 😂,0,test
love a romantic date in mallorca reminds me of lauren is date she had in palma city silly bitch i am still jealous even if he was a cunt,0,test
so you are telling me you do nt enjoy constant use of the words bitch yeaa fook egypt hoe or even peanut head 😂,0,test
i get whoever i want bitch you have not me 😉,0,test
fuck you bitch he was not a fictional person he was an internet manwhore he brainwashed me never wanted to skype me he used me for,0,test
bitch you have not got ta call my phone matter fact all you hoes can leave me alone 💯,0,test
to whoever stole my birkenstocks at work today you are a bum bum ass bitch,0,test
lil bitch you can not fuck with me if you wanted to these is cheap these is walmart shoes 😂 😂 😂,0,test
bitch said systematic rape is real i know most of twitter is retarded,0,test
my mom think she is rational all the time when she says the cunt and bitch when yelling at a year old and year old,0,test
bitch we are getting this okay,0,test
i prefer to be a cunt than a jealous bitch xd,0,test
sorry for all the cunts in this thread little boys would not know how to handle a punk bitch anyways 👏 👏,0,test
i tell the baddest bitch around hoe you look like tory lanez jump shot,0,test
plan to whore out my sexy bitch tomorrow night and look for hot tops here is the funniest response i get 😂 sixysethreesbf,0,test
joanne i am the worst mother ever me earlier you said i could not be a hoe because i give it away for free joanne ha bitch got no money,0,test
jack misplaced his phone karma is a bitch next time do not eat the last slice of cake you fat fucking cunt,0,test
peppa did not come to play with you hoes she came to slay bitch nicki rake it upstreaming party,0,test
i love watching youtube videos where they call out youtubers or whoever i deadass love call out culture it is petty but bitch and,0,test
bitch did you all hear that harmony kim seokjin came to remind you hoes what a vocal king sounds like,0,test
bitch as if there is any greater joy in life than negativity and discourse,0,test
bitch stfu whoever is telling you that or making you feel that way can kick rocks and you can tell them i said so,0,test
niggas be eating sleep for dinner cause he feeding a bitch that ai not letting him in the same vicinity as the box smh,0,test
i hope whoever watching my page going back telling chris what i post get you a life miserable bitch,0,test
i am a bitch and cunt ☺ ️,0,test
you bitch pansexuality is real choek,0,test
this little bitch who used to be the homie but ranked out for being a bitch is now dating my baby mama 😂 💀 shady shit haha you hoes nasty 😂,0,test
whoever is just hacked my bnet i hope you die in a ditch bitch,0,test
bitch i almost dove to hollywood tonight and slashed your muthafuxking tires we besties for life hoe eightiehke,0,test
boy you a hoe or a bitch if you will,0,test
karmas a bitch hoe on my momma you gon get yours,0,test
there is absolutely no bitch or hoe in my blood i think people underestimate that though which is fine you will just learn the hard way,0,test
bitch why am i shook af i did not know this crockpot meatballs recipe needed grape jelly,0,test
bitch you are going slow i was like i m a mug this hoe and it was you 😂 😭,0,test
bitch which song is this,0,test
hell yea bitch dis go hard as hell flocka i will suck big dick team slut all day and week month year and century i love big naps,0,test
bitch that s literally so fucking annoying,0,test
taehyung prolly out there like wow did this bitch really just call my beautiful silky striped navy b,0,test
basically the whole song is you are going to get it bitch,0,test
i once saw an australian porn where the woman said ooh you dirty little cunt stick that schlanger in me kookaburra,0,test
i m a mf asshole bitch i am the shit,0,test
whenever hp is on i have this sick need to watch it bitch the whole time scene that grind my gears harry did you put ur name in gof 📢,0,test
bitch bts already burned the whole universe with not today what do you mean hot but even better is there anything left to burn,0,test
karma a bitch nasty hoe,0,test
just found out that the only woman the apprentice has kissed in his life is his mom signing that cunt up to undateables,0,test
anyway this bitch is back and ready to detest boygroups minus bts and bap with her whole heart and being,0,test
lifes a bitch cause a hoe is too easy,0,test
my whole life i thought a bitch female dog is a puta in spanish but its an actual insult,0,test
i tried to call this bitch at and she did not answer like why are you sleep wake tf up it is your whole ass birthday,0,test
bitch i m gon na get that damn pair of shoes amen,0,test
ugh n e ways my irl always pushing me to buy svt hi touch ticket and the puma shoes uh bitch i would have bought them if i have money annoying,0,test
happy birthday thanks for twisting my ankle that one time when we were kids asshole i am still holding that against you bitch,0,test
my whole life i have heard you are only i thought you were my height lesson learned bitch ass fools people,0,test
biggest mistake ever can not wait for karma to come around to visit all of you fucking assholes and she will she is a real bitch lol,0,test
i am excited to get my new glasses bc i turn into a whole new bitch,0,test
were not you a trump touting asshole do not bitch now bitch boy,0,test
how trump amoves in like a bitch with women,0,test
going back to cali strictly for the weather women and the weed sticky green no seeds bitch please biggie smalls,0,test
lol they always say a little trim but when you look in the mirror you are a whole new bitch 😭,0,test
woah somebody told me that someone was disappointed with bts pumas shoes ok but bitch wut why,0,test
karma a lil dirty slutty sneaky bitch,0,test
i am still not over this lmao i love this bitch w my whole heart she is my world,0,test
life is a bitch because a slut would be too easy,0,test
i am a whole bitch lol aj know all it take is a i love you bestfriend he get is whatever he wants 🙆 ‍ ♂ ️,0,test
bitch 😭 😭 😭 dude i did not even bother to read the whole sentence 😕 i almost went to instagram to check 😑,0,test
idk why my icon is nt apoo cuz he is my number one fav i think i just really love caesar is whole aesthetic love this goth bitch,0,test
trump is a wicked son of a bitch can not get his way so why not hurt everyone whoever said he was the best 🇺 🇸 was,0,test
happy birthday to the stupidest hoe i know the retarded cunt inspire me in more way than she know i love this dumb bitch 🎉 😘,0,test
right she got a whole army behind her so dude better stop acting like a little bitch,0,test
this old friend called me a broke ass hoe and a week later he lost his job lmfao karma a bitch,0,test
i would just like to say happy birthday to my favorite bitch love you hoe,0,test
walk a mile in my shoes bitch i ca nt even walk a mile in my own,0,test
i think it is cute that the only thing a boy knows what to call a women when he is offended is a slut or a whore you reshot,0,test
lanas not a problematic bitch though,0,test
saying trump is a bitch i will make his whole brand go under back in february makes this video so much bet,0,test
i hope they give orenthal another years and let him rot and die in that hell hole karma is a bitch and so is oj fee doj,0,test
i wanna look like a whole different bitch on my birthday 😂 i just need a new hair color,0,test
well read wah he posted very well n you will know why karma will hit him like a bitch,0,test
his whole argument is that it was not that bad because mostly gay people died from it he is a cunt,0,test
